key,subset,split,native_side,reader,outcome,resampling,disc_dice,disc_centre_offset,disc_centre_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,truth_disc_width,truth_disc_height,truth_disc_radius,note
train_remidio_img_2760,remidio,train,2215,expert1,graded,"probabilities to native, bilinear, then thresholded",0.972138,2.875944,0.007173,-16.000000,0.000000,-4.614715,407.000000,402.000000,200.478717,
train_remidio_img_2760,remidio,train,2215,expert2,graded,"probabilities to native, bilinear, then thresholded",0.955328,9.741113,0.024766,-4.000000,18.000000,-0.802808,395.000000,384.000000,196.666810,
train_remidio_img_2760,remidio,train,2215,expert3,graded,"probabilities to native, bilinear, then thresholded",0.952802,7.828555,0.019268,0.000000,-20.000000,-7.289691,391.000000,422.000000,203.153694,
train_remidio_img_2760,remidio,train,2215,expert4,graded,"probabilities to native, bilinear, then thresholded",0.974541,5.550700,0.014265,10.000000,13.000000,1.301198,381.000000,389.000000,194.562805,
train_remidio_img_2760,remidio,train,2215,expert5,graded,"probabilities to native, bilinear, then thresholded",0.957289,3.739478,0.009297,-12.000000,0.000000,-5.237732,403.000000,402.000000,201.101735,
train_remidio_img_2761,remidio,train,2226,expert1,graded,"probabilities to native, bilinear, then thresholded",0.954854,2.385574,0.005102,-7.000000,-27.000000,-8.630016,434.000000,510.000000,233.770645,
train_remidio_img_2761,remidio,train,2226,expert2,graded,"probabilities to native, bilinear, then thresholded",0.960531,10.098217,0.021934,-8.000000,2.000000,-5.058400,435.000000,481.000000,230.199030,
train_remidio_img_2761,remidio,train,2226,expert3,graded,"probabilities to native, bilinear, then thresholded",0.967035,2.116116,0.004557,-17.000000,2.000000,-7.036923,444.000000,481.000000,232.177552,
train_remidio_img_2761,remidio,train,2226,expert4,graded,"probabilities to native, bilinear, then thresholded",0.957639,3.592044,0.007669,-1.000000,-15.000000,-9.040868,428.000000,498.000000,234.181497,
train_remidio_img_2761,remidio,train,2226,expert5,graded,"probabilities to native, bilinear, then thresholded",0.972746,8.247269,0.018276,4.000000,0.000000,-0.495002,423.000000,483.000000,225.635631,
train_remidio_img_2762,remidio,train,2204,expert1,graded,"probabilities to native, bilinear, then thresholded",0.973811,3.946952,0.008329,-14.000000,-8.000000,-5.204974,432.000000,532.000000,236.948207,
train_remidio_img_2762,remidio,train,2204,expert2,graded,"probabilities to native, bilinear, then thresholded",0.960817,6.626876,0.013849,-5.000000,-10.000000,-7.505084,423.000000,534.000000,239.248317,
train_remidio_img_2762,remidio,train,2204,expert3,graded,"probabilities to native, bilinear, then thresholded",0.965129,9.346098,0.020294,1.000000,21.000000,1.477149,417.000000,503.000000,230.266084,
train_remidio_img_2762,remidio,train,2204,expert4,graded,"probabilities to native, bilinear, then thresholded",0.934993,8.461645,0.017106,-26.000000,-27.000000,-15.588112,444.000000,551.000000,247.331344,
train_remidio_img_2762,remidio,train,2204,expert5,graded,"probabilities to native, bilinear, then thresholded",0.952342,8.654975,0.017890,-13.000000,-21.000000,-10.155971,431.000000,545.000000,241.899204,
train_remidio_img_2763,remidio,train,2207,expert1,graded,"probabilities to native, bilinear, then thresholded",0.974722,5.011074,0.011283,-2.000000,-14.000000,-1.782511,443.000000,461.000000,222.055015,
train_remidio_img_2763,remidio,train,2207,expert2,graded,"probabilities to native, bilinear, then thresholded",0.976458,3.017699,0.006877,7.000000,8.000000,0.857876,434.000000,439.000000,219.414627,
train_remidio_img_2763,remidio,train,2207,expert3,graded,"probabilities to native, bilinear, then thresholded",0.969058,8.693438,0.019679,-9.000000,15.000000,-0.603935,450.000000,432.000000,220.876439,
train_remidio_img_2763,remidio,train,2207,expert4,graded,"probabilities to native, bilinear, then thresholded",0.974015,6.172713,0.013893,-10.000000,18.000000,-1.886413,451.000000,429.000000,222.158917,
train_remidio_img_2763,remidio,train,2207,expert5,graded,"probabilities to native, bilinear, then thresholded",0.961705,12.189369,0.027497,1.000000,1.000000,-1.380057,440.000000,446.000000,221.652561,
train_remidio_img_2764,remidio,train,2215,expert1,graded,"probabilities to native, bilinear, then thresholded",0.950324,10.614541,0.025608,-10.000000,-24.000000,-6.523447,403.000000,434.000000,207.248115,
train_remidio_img_2764,remidio,train,2215,expert2,graded,"probabilities to native, bilinear, then thresholded",0.952974,1.342663,0.003192,-30.000000,-16.000000,-9.573547,423.000000,426.000000,210.298214,
train_remidio_img_2764,remidio,train,2215,expert3,graded,"probabilities to native, bilinear, then thresholded",0.964221,6.822159,0.016779,8.000000,-11.000000,-2.566861,385.000000,421.000000,203.291529,
train_remidio_img_2764,remidio,train,2215,expert4,graded,"probabilities to native, bilinear, then thresholded",0.902304,12.808798,0.028939,-59.000000,-27.000000,-20.581528,452.000000,437.000000,221.306196,
train_remidio_img_2764,remidio,train,2215,expert5,graded,"probabilities to native, bilinear, then thresholded",0.948302,1.437554,0.003400,-24.000000,-19.000000,-10.659785,417.000000,429.000000,211.384453,
train_remidio_img_2769,remidio,train,2258,expert1,graded,"probabilities to native, bilinear, then thresholded",0.983456,2.178240,0.004956,-15.000000,-4.000000,-1.761702,443.000000,453.000000,219.778457,
train_remidio_img_2769,remidio,train,2258,expert2,graded,"probabilities to native, bilinear, then thresholded",0.977875,3.969790,0.009086,-15.000000,-1.000000,-0.445582,443.000000,450.000000,218.462337,
train_remidio_img_2769,remidio,train,2258,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976522,2.771609,0.006230,-11.000000,-10.000000,-4.439986,439.000000,459.000000,222.456740,
train_remidio_img_2769,remidio,train,2258,expert4,graded,"probabilities to native, bilinear, then thresholded",0.974099,0.292431,0.000656,-8.000000,-16.000000,-4.735267,436.000000,465.000000,222.752022,
train_remidio_img_2769,remidio,train,2258,expert5,graded,"probabilities to native, bilinear, then thresholded",0.974060,4.305686,0.009714,-3.000000,-8.000000,-3.604210,431.000000,457.000000,221.620965,
train_remidio_img_2770,remidio,train,2244,expert1,graded,"probabilities to native, bilinear, then thresholded",0.981372,4.510166,0.009958,5.000000,-6.000000,-1.580428,448.000000,458.000000,226.467132,
train_remidio_img_2770,remidio,train,2244,expert2,graded,"probabilities to native, bilinear, then thresholded",0.959494,9.960900,0.021438,-11.000000,-25.000000,-7.432701,464.000000,477.000000,232.319405,
train_remidio_img_2770,remidio,train,2244,expert3,graded,"probabilities to native, bilinear, then thresholded",0.952817,11.664826,0.025095,2.000000,-18.000000,-7.523797,451.000000,470.000000,232.410501,
train_remidio_img_2770,remidio,train,2244,expert4,graded,"probabilities to native, bilinear, then thresholded",0.952528,4.393362,0.009315,-15.000000,-23.000000,-10.929019,468.000000,475.000000,235.815723,
train_remidio_img_2770,remidio,train,2244,expert5,graded,"probabilities to native, bilinear, then thresholded",0.944198,9.803562,0.020670,-33.000000,-11.000000,-12.259567,486.000000,463.000000,237.146271,
train_remidio_img_2773,remidio,train,2267,expert1,graded,"probabilities to native, bilinear, then thresholded",0.969052,3.413644,0.007392,-5.000000,-33.000000,-5.332844,477.000000,459.000000,230.915567,
train_remidio_img_2773,remidio,train,2267,expert2,graded,"probabilities to native, bilinear, then thresholded",0.957335,3.273906,0.006981,-22.000000,-21.000000,-8.892187,494.000000,447.000000,234.474910,
train_remidio_img_2773,remidio,train,2267,expert3,graded,"probabilities to native, bilinear, then thresholded",0.963872,13.176096,0.028966,-8.000000,2.000000,-1.861265,480.000000,424.000000,227.443988,
train_remidio_img_2773,remidio,train,2267,expert4,graded,"probabilities to native, bilinear, then thresholded",0.953323,5.690472,0.012037,-16.000000,-21.000000,-10.787127,488.000000,447.000000,236.369850,
train_remidio_img_2773,remidio,train,2267,expert5,graded,"probabilities to native, bilinear, then thresholded",0.936158,20.614021,0.044716,19.000000,-45.000000,-4.914789,453.000000,471.000000,230.497512,
train_remidio_img_2774,remidio,train,2284,expert1,graded,"probabilities to native, bilinear, then thresholded",0.959964,1.614407,0.003529,-4.000000,-43.000000,-8.668753,449.000000,475.000000,228.743916,
train_remidio_img_2774,remidio,train,2284,expert2,graded,"probabilities to native, bilinear, then thresholded",0.966088,6.546009,0.014740,-28.000000,14.000000,-1.973401,473.000000,418.000000,222.048564,
train_remidio_img_2774,remidio,train,2284,expert3,graded,"probabilities to native, bilinear, then thresholded",0.970885,3.959654,0.008762,-8.000000,-13.000000,-5.883294,453.000000,445.000000,225.958456,
train_remidio_img_2774,remidio,train,2284,expert4,graded,"probabilities to native, bilinear, then thresholded",0.967741,5.405687,0.011895,-9.000000,-5.000000,-7.151097,454.000000,437.000000,227.226260,
train_remidio_img_2774,remidio,train,2284,expert5,graded,"probabilities to native, bilinear, then thresholded",0.938873,10.476232,0.022388,-35.000000,-26.000000,-13.890115,480.000000,458.000000,233.965278,
train_remidio_img_2775,remidio,train,2284,expert1,graded,"probabilities to native, bilinear, then thresholded",0.959695,5.419829,0.013858,-8.000000,-10.000000,-6.587151,389.000000,389.000000,195.546026,
train_remidio_img_2775,remidio,train,2284,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967885,7.430972,0.019202,-6.000000,-4.000000,-4.540880,387.000000,383.000000,193.499755,
train_remidio_img_2775,remidio,train,2284,expert3,graded,"probabilities to native, bilinear, then thresholded",0.960685,10.977257,0.028767,-3.000000,-2.000000,-1.833993,384.000000,381.000000,190.792868,
train_remidio_img_2775,remidio,train,2284,expert4,graded,"probabilities to native, bilinear, then thresholded",0.947627,9.497686,0.024065,4.000000,-4.000000,-8.378479,377.000000,383.000000,197.337354,
train_remidio_img_2775,remidio,train,2284,expert5,graded,"probabilities to native, bilinear, then thresholded",0.956652,4.261617,0.010961,-29.000000,11.000000,-5.442714,410.000000,368.000000,194.401589,
train_remidio_img_2776,remidio,train,2305,expert1,graded,"probabilities to native, bilinear, then thresholded",0.955167,5.593821,0.014300,-16.000000,-28.000000,-8.565891,381.000000,403.000000,195.583462,
train_remidio_img_2776,remidio,train,2305,expert2,graded,"probabilities to native, bilinear, then thresholded",0.952296,8.351714,0.021919,-29.000000,16.000000,-3.494807,394.000000,359.000000,190.512379,
train_remidio_img_2776,remidio,train,2305,expert3,graded,"probabilities to native, bilinear, then thresholded",0.961533,4.024790,0.010356,-9.000000,-27.000000,-7.302131,374.000000,402.000000,194.319703,
train_remidio_img_2776,remidio,train,2305,expert4,graded,"probabilities to native, bilinear, then thresholded",0.961395,10.158405,0.026645,-4.000000,-21.000000,-3.606719,369.000000,396.000000,190.624290,
train_remidio_img_2776,remidio,train,2305,expert5,graded,"probabilities to native, bilinear, then thresholded",0.959705,11.061378,0.030262,2.000000,6.000000,4.255847,363.000000,369.000000,182.761724,
train_remidio_img_2777,remidio,train,2253,expert1,graded,"probabilities to native, bilinear, then thresholded",0.968461,1.731075,0.004167,-5.000000,-12.000000,-6.363624,412.000000,419.000000,207.714500,
train_remidio_img_2777,remidio,train,2253,expert2,graded,"probabilities to native, bilinear, then thresholded",0.965204,1.108723,0.002827,5.000000,23.000000,5.242440,402.000000,384.000000,196.108436,
train_remidio_img_2777,remidio,train,2253,expert3,graded,"probabilities to native, bilinear, then thresholded",0.976222,5.675304,0.014194,11.000000,2.000000,1.434216,396.000000,405.000000,199.916660,
train_remidio_img_2777,remidio,train,2253,expert4,graded,"probabilities to native, bilinear, then thresholded",0.965744,3.939428,0.009605,-8.000000,15.000000,-3.722531,415.000000,392.000000,205.073407,
train_remidio_img_2777,remidio,train,2253,expert5,graded,"probabilities to native, bilinear, then thresholded",0.962174,10.194263,0.025225,-9.000000,14.000000,-0.718016,416.000000,393.000000,202.068892,
train_remidio_img_2778,remidio,train,2264,expert1,graded,"probabilities to native, bilinear, then thresholded",0.967443,5.689102,0.014672,-13.000000,-3.000000,-1.127957,397.000000,403.000000,193.871172,
train_remidio_img_2778,remidio,train,2264,expert2,graded,"probabilities to native, bilinear, then thresholded",0.957114,11.325261,0.029339,-14.000000,18.000000,-0.262405,398.000000,382.000000,193.005620,
train_remidio_img_2778,remidio,train,2264,expert3,graded,"probabilities to native, bilinear, then thresholded",0.969292,3.234602,0.008413,21.000000,-8.000000,0.506842,363.000000,408.000000,192.236372,
train_remidio_img_2778,remidio,train,2264,expert4,graded,"probabilities to native, bilinear, then thresholded",0.966665,5.056761,0.012736,-6.000000,-15.000000,-5.780982,390.000000,415.000000,198.524197,
train_remidio_img_2778,remidio,train,2264,expert5,graded,"probabilities to native, bilinear, then thresholded",0.952214,4.143828,0.011224,8.000000,37.000000,8.141107,376.000000,363.000000,184.602108,
train_remidio_img_2779,remidio,train,2218,expert1,graded,"probabilities to native, bilinear, then thresholded",0.963784,6.577504,0.015374,-4.000000,-24.000000,-6.575250,399.000000,458.000000,213.920871,
train_remidio_img_2779,remidio,train,2218,expert2,graded,"probabilities to native, bilinear, then thresholded",0.963333,3.506987,0.008464,-15.000000,27.000000,0.182765,410.000000,407.000000,207.162856,
train_remidio_img_2779,remidio,train,2218,expert3,graded,"probabilities to native, bilinear, then thresholded",0.980017,5.021422,0.012145,-4.000000,9.000000,0.618058,399.000000,425.000000,206.727563,
train_remidio_img_2779,remidio,train,2218,expert4,graded,"probabilities to native, bilinear, then thresholded",0.964208,10.515154,0.024995,-3.000000,-2.000000,-2.995727,398.000000,436.000000,210.341348,
train_remidio_img_2779,remidio,train,2218,expert5,graded,"probabilities to native, bilinear, then thresholded",0.963686,9.973017,0.024208,14.000000,-13.000000,1.363875,381.000000,447.000000,205.981746,
train_remidio_img_2780,remidio,train,2194,expert1,graded,"probabilities to native, bilinear, then thresholded",0.956482,9.680644,0.022119,3.000000,-31.000000,-8.208026,392.000000,469.000000,218.830660,
train_remidio_img_2780,remidio,train,2194,expert2,graded,"probabilities to native, bilinear, then thresholded",0.964616,8.598301,0.019951,-11.000000,-20.000000,-4.860860,406.000000,458.000000,215.483494,
train_remidio_img_2780,remidio,train,2194,expert3,graded,"probabilities to native, bilinear, then thresholded",0.940116,13.063263,0.029538,-17.000000,-20.000000,-10.503698,412.000000,458.000000,221.126332,
train_remidio_img_2780,remidio,train,2194,expert4,graded,"probabilities to native, bilinear, then thresholded",0.957960,4.362602,0.009932,-9.000000,-20.000000,-9.008045,404.000000,458.000000,219.630679,
